img,path_contorno,path_origin,is_good
052.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\052.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\052.JPEG,False
053.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\053.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\053.JPEG,False
054.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\054.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\054.JPEG,False
055.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\055.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\055.JPEG,True
056.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\056.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\056.JPEG,False
057.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\057.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\057.JPEG,False
058.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\058.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\058.JPEG,False
059.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\059.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\059.JPEG,False
060.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\060.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\060.JPEG,True
061.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\061.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\061.JPEG,False
062.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\062.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\062.JPEG,False
063.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\063.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\063.JPEG,True
064.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\064.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\064.JPEG,False
065.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\065.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\065.JPEG,True
066.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\066.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\066.JPEG,False
067.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\067.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\067.JPEG,False
068.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\068.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\068.JPEG,False
069.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\069.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\069.JPEG,False
070.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\070.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\070.JPEG,False
071.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\071.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\071.JPEG,True
072.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\072.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\072.JPEG,False
073.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\073.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\073.JPEG,True
074.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\074.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\074.JPEG,False
075.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\075.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\075.JPEG,False
076.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\076.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\076.JPEG,False
077.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\077.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\077.JPEG,False
078.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\078.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\078.JPEG,False
079.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\079.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\079.JPEG,False
080.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\080.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\080.JPEG,False
081.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\081.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\081.JPEG,False
082.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\082.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\082.JPEG,False
083.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\083.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\083.JPEG,False
084.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\084.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\084.JPEG,True
085.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\085.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\085.JPEG,False
086.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\086.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\086.JPEG,False
087.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\087.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\087.JPEG,False
088.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\088.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\088.JPEG,False
089.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\089.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\089.JPEG,False
090.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\090.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\090.JPEG,False
091.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\091.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\091.JPEG,False
092.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\092.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\092.JPEG,False
093.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\093.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\093.JPEG,False
094.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\094.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\094.JPEG,False
095.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\095.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\095.JPEG,True
096.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\096.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\096.JPEG,False
097.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\097.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\097.JPEG,False
098.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\098.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\098.JPEG,False
099.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\099.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\099.JPEG,False
100.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\100.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\100.JPEG,False
101.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\101.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\101.JPEG,False
102.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\102.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\102.JPEG,False
103.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\103.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\103.JPEG,True
104.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\104.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\104.JPEG,False
105.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\105.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\105.JPEG,False
106.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\106.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\106.JPEG,False
107.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\107.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\107.JPEG,False
108.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\108.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\108.JPEG,False
109.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\logaritmo\gaussian_canny\109.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\logaritmo\109.JPEG,False
001.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\001.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\001.jpeg,False
002.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\002.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\002.jpeg,False
003.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\003.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\003.jpeg,False
004.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\004.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\004.jpeg,False
005.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\005.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\005.jpeg,True
006.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\006.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\006.jpeg,True
007.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\007.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\007.jpeg,False
008.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\008.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\008.jpeg,True
009.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\009.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\009.jpeg,False
010.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\010.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\010.jpeg,False
011.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\011.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\011.jpeg,False
012.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\012.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\012.jpeg,False
013.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\013.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\013.jpeg,False
014.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\014.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\014.jpeg,False
015.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\015.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\015.jpeg,False
016.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\016.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\016.jpeg,False
017.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\017.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\017.jpeg,True
018.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\018.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\018.jpeg,False
019.jpeg,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\019.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\019.jpeg,False
020.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\020.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\020.JPEG,False
021.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\021.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\021.JPEG,False
022.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\022.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\022.JPEG,False
023.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\023.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\023.JPEG,False
024.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\024.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\024.JPEG,False
025.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\025.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\025.JPEG,False
026.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\026.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\026.JPEG,True
027.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\027.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\027.JPEG,True
028.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\028.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\028.JPEG,True
029.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\029.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\029.JPEG,False
030.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\030.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\030.JPEG,False
031.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\031.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\031.JPEG,False
032.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\032.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\032.JPEG,False
033.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\033.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\033.JPEG,False
034.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\034.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\034.JPEG,False
035.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\035.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\035.JPEG,False
036.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\036.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\036.JPEG,False
037.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\037.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\037.JPEG,False
038.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\038.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\038.JPEG,False
039.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\039.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\039.JPEG,False
040.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\040.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\040.JPEG,False
041.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\041.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\041.JPEG,False
042.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\042.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\042.JPEG,False
043.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\043.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\043.JPEG,False
044.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\044.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\044.JPEG,False
045.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\045.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\045.JPEG,False
046.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\046.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\046.JPEG,False
047.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\047.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\047.JPEG,False
048.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\048.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\048.JPEG,False
049.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\049.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\049.JPEG,False
050.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\050.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\050.JPEG,False
051.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\051.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\051.JPEG,False
052.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\052.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\052.JPEG,False
053.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\053.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\053.JPEG,False
054.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\media\gaussian_canny\054.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\media\054.JPEG,False
